adaptive_hash_searches_btree,adaptive_hash_index,12995,12995,,3.7181688125894135,12995,12995,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of searches using B-tree on an index search
adaptive_hash_pages_added,adaptive_hash_index,0,,,,0,,,,,,,,disabled,counter,Number of index pages on which the Adaptive Hash Index is built
adaptive_hash_pages_removed,adaptive_hash_index,0,,,,0,,,,,,,,disabled,counter,Number of index pages whose corresponding Adaptive Hash Index entries were removed
adaptive_hash_rows_added,adaptive_hash_index,0,,,,0,,,,,,,,disabled,counter,Number of Adaptive Hash Index rows added
adaptive_hash_rows_removed,adaptive_hash_index,0,,,,0,,,,,,,,disabled,counter,Number of Adaptive Hash Index rows removed
adaptive_hash_rows_deleted_no_hash_entry,adaptive_hash_index,0,,,,0,,,,,,,,disabled,counter,Number of rows deleted that did not have corresponding Adaptive Hash Index entries
adaptive_hash_rows_updated,adaptive_hash_index,0,,,,0,,,,,,,,disabled,counter,Number of Adaptive Hash Index rows updated
file_num_open_files,file_system,20,20,20,,20,20,20,,2019-10-12 16:29:02,,3495,,enabled,value,Number of files currently open (innodb_num_open_files)
ibuf_merges_insert,change_buffer,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of inserted records merged by change buffering
ibuf_merges_delete_mark,change_buffer,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of deleted records merged by change buffering
ibuf_merges_delete,change_buffer,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of purge records merged by change buffering
ibuf_merges_discard_insert,change_buffer,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of insert merged operations discarded
ibuf_merges_discard_delete_mark,change_buffer,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of deleted merged operations discarded
ibuf_merges_discard_delete,change_buffer,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of purge merged  operations discarded
ibuf_merges,change_buffer,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of change buffer merges
ibuf_size,change_buffer,1,1,,0.0002861230329041488,1,1,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Change buffer size in pages
innodb_master_thread_sleeps,server,0,,,,0,,,,,,,,disabled,counter,Number of times (seconds) master thread sleeps
innodb_activity_count,server,395,395,,0.11301859799713877,395,395,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Current server activity count
innodb_master_active_loops,server,0,,,,0,,,,,,,,disabled,counter,Number of times master thread performs its tasks when server is active
innodb_master_idle_loops,server,0,,,,0,,,,,,,,disabled,counter,Number of times master thread performs its tasks when server is idle
innodb_background_drop_table_usec,server,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) spent to process drop table list
innodb_ibuf_merge_usec,server,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) spent to process change buffer merge
innodb_mem_validate_usec,server,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) spent to do memory validation
innodb_master_purge_usec,server,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) spent by master thread to purge records
innodb_dict_lru_usec,server,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) spent to process DICT LRU list
innodb_dict_lru_count,server,0,,,,0,,,,,,,,disabled,counter,Number of tables evicted from DICT LRU list
innodb_dblwr_writes,server,36,36,,0.010300429184549357,36,36,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of doublewrite operations that have been performed (innodb_dblwr_writes)
innodb_dblwr_pages_written,server,799,799,,0.22861230329041488,799,799,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of pages that have been written for doublewrite operations (innodb_dblwr_pages_written)
innodb_page_size,server,16384,16384,16384,,16384,16384,16384,,2019-10-12 16:29:02,,3495,,enabled,value,InnoDB page size in bytes (innodb_page_size)
innodb_rwlock_s_spin_waits,server,3,3,,0.0008583690987124463,3,3,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rwlock spin waits due to shared latch request
innodb_rwlock_x_spin_waits,server,40,40,,0.011444921316165951,40,40,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rwlock spin waits due to exclusive latch request
innodb_rwlock_sx_spin_waits,server,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rwlock spin waits due to sx latch request
innodb_rwlock_s_spin_rounds,server,3,3,,0.0008583690987124463,3,3,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rwlock spin loop rounds due to shared latch request
innodb_rwlock_x_spin_rounds,server,905,905,,0.25894134477825465,905,905,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rwlock spin loop rounds due to exclusive latch request
innodb_rwlock_sx_spin_rounds,server,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rwlock spin loop rounds due to sx latch request
innodb_rwlock_s_os_waits,server,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of OS waits due to shared latch request
innodb_rwlock_x_os_waits,server,19,19,,0.0054363376251788265,19,19,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of OS waits due to exclusive latch request
innodb_rwlock_sx_os_waits,server,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of OS waits due to sx latch request
dml_reads,dml,0,,,,0,,,,,,,,disabled,status_counter,Number of rows read
dml_inserts,dml,1022,1022,,0.2924177396280401,1022,1022,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rows inserted
dml_deletes,dml,336,336,,0.096137339055794,336,336,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rows deleted
dml_updates,dml,615,615,,0.1759656652360515,615,615,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of rows updated
ddl_background_drop_tables,ddl,0,,,,0,,,,,,,,disabled,counter,Number of tables in background drop table list
ddl_online_create_index,ddl,0,,,,0,,,,,,,,disabled,counter,Number of indexes being created online
ddl_pending_alter_table,ddl,0,,,,0,,,,,,,,disabled,counter,"Number of ALTER TABLE, CREATE INDEX, DROP INDEX in progress"
ddl_sort_file_alter_table,ddl,0,,,,0,,,,,,,,disabled,counter,Number of sort files created during alter table
ddl_log_file_alter_table,ddl,0,,,,0,,,,,,,,disabled,counter,Number of log files created during alter table
icp_attempts,icp,0,,,,0,,,,,,,,disabled,counter,Number of attempts for index push-down condition checks
icp_no_match,icp,0,,,,0,,,,,,,,disabled,counter,Index push-down condition does not match
icp_out_of_range,icp,0,,,,0,,,,,,,,disabled,counter,Index push-down condition out of range
icp_match,icp,0,,,,0,,,,,,,,disabled,counter,Index push-down condition matches
module_cpu,cpu,0,,,,0,,,,,,,,disabled,counter,CPU counters reflecting current usage of CPU
cpu_utime_abs,cpu,0,,,,0,,,,,,,,disabled,counter,Total CPU user time spent
cpu_stime_abs,cpu,0,,,,0,,,,,,,,disabled,counter,Total CPU system time spent
cpu_utime_pct,cpu,0,,,,0,,,,,,,,disabled,counter,Relative CPU user time spent
cpu_stime_pct,cpu,0,,,,0,,,,,,,,disabled,counter,Relative CPU system time spent
cpu_n,cpu,0,,,,0,,,,,,,,disabled,counter,Number of cpus
module_page_track,page_track,0,,,,0,,,,,,,,disabled,counter,Counters related to page tracking
page_track_resets,page_track,0,,,,0,,,,,,,,disabled,counter,Number of resets
page_track_partial_block_writes,page_track,0,,,,0,,,,,,,,disabled,counter,Number of partial block writes
page_track_full_block_writes,page_track,0,,,,0,,,,,,,,disabled,counter,Number of full block writes
page_track_checkpoint_partial_flush_request,page_track,0,,,,0,,,,,,,,disabled,counter,Number of partial flush requests made during checkpointing
